"Anatomical Structures, Cell Types and Biomarkers Table for Brain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jeremy A. Miller; Kimberly Siletti; Richard H. Scheuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4549-588X; 0000-0001-7620-8973; 0000-0003-1355-892X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ed Lein; David Osumi-Sutherland; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9012-6552; 0000-0002-7073-9172; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"https://doi.org/10.1002/cne.24080, https://doi.org/ 10.1101/2022.10.12.511898, https://doi.org/10.1038/s41586-021-03465-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM867.NWWP.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/2/NOTES,All Gene Biomarkers,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L2 PAX6 FREM2,Inh L2 PAX6 FREM2 primary motor cortex GABAergic interneuron (Hsap),PCL:0015011,Human - Motor Cortex,"CILP2, IGFBP7",CILP2,cartilage intermediate layer protein 2,HGNC:24213,IGFBP7,insulin like growth factor binding protein 7,HGNC:5476,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-2 VIP HTR3A,Inh L1-2 VIP HTR3A primary motor cortex GABAergic interneuron (Hsap),PCL:0015012,Human - Motor Cortex,"HTR3A, LOC105373642",HTR3A,5-hydroxytryptamine receptor 3A,HGNC:5297,LOC105373642,,LOC105373642,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-2 VIP WNT4,Inh L1-2 VIP WNT4 primary motor cortex GABAergic interneuron (Hsap),PCL:0015013,Human - Motor Cortex,"LOC105379064, SYT9",LOC105379064,Uncharacterized LOC105379064,LOC105379064,SYT9,synaptotagmin 9,HGNC:19265,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1 PVALB SST ASIC4,Inh L1 PVALB-like SST ASIC4 primary motor cortex GABAergic interneuron (Hsap),PCL:0015016,Human - Motor Cortex,"ADAM33, NCKAP5, PRELID2",ADAM33,ADAM metallopeptidase domain 33,HGNC:15478,NCKAP5,NCK associated protein 5,HGNC:29847,PRELID2,PRELI domain containing 2,HGNC:28306,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1 SST P4HA3,Inh L1 SST P4HA3 primary motor cortex GABAergic interneuron (Hsap),PCL:0015017,Human - Motor Cortex,"ARHGAP42, FOXO1, ST8SIA6",ARHGAP42,Rho GTPase activating protein 42,HGNC:26545,FOXO1,forkhead box O1,HGNC:3819,ST8SIA6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",HGNC:23317,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1 SST DEFB108B,Inh L1 SST DEFB108B primary motor cortex GABAergic interneuron (Hsap),PCL:0015018,Human - Motor Cortex,"NDST4, SYT10",NDST4,N-deacetylase and N-sulfotransferase 4,HGNC:20779,SYT10,synaptotagmin 10,HGNC:19266,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-3 VIP CBLN1,Inh L1-3 VIP CBLN1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015019,Human - Motor Cortex,"HTR2C, LOC284825, TAC3",HTR2C,5-hydroxytryptamine receptor 2C,HGNC:5293,LOC284825,,LOC284825,TAC3,tachykinin precursor 3,HGNC:11521,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-2 VIP EXPH5,Inh L1-2 VIP EXPH5 primary motor cortex GABAergic interneuron (Hsap),PCL:0015020,Human - Motor Cortex,"SCTR, ST18",SCTR,secretin receptor,HGNC:10608,ST18,ST18 C2H2C-type zinc finger transcription factor,HGNC:18695,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-3 VIP HSPB6,Inh L1-3 VIP HSPB6 primary motor cortex GABAergic interneuron (Hsap),PCL:0015021,Human - Motor Cortex,"CCNG2, IGFBP5",CCNG2,cyclin G2,HGNC:1593,IGFBP5,insulin like growth factor binding protein 5,HGNC:5474,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-2 VIP PTGER3,Inh L1-2 VIP PTGER3 primary motor cortex GABAergic interneuron (Hsap),PCL:0015022,Human - Motor Cortex,"KCNH8, PARD3B, SYT10",KCNH8,potassium voltage-gated channel subfamily H member 8,HGNC:18864,PARD3B,par-3 family cell polarity regulator beta,HGNC:14446,SYT10,synaptotagmin 10,HGNC:19266,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-2 VIP SCML4,Inh L1-2 VIP SCML4 primary motor cortex GABAergic interneuron (Hsap),PCL:0015023,Human - Motor Cortex,"ABI3BP, KCNH8, LOC100506497",ABI3BP,ABI family member 3 binding protein,HGNC:17265,KCNH8,potassium voltage-gated channel subfamily H member 8,HGNC:18864,LOC100506497,,LOC100506497,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-3 VIP FNDC1,Inh L1-3 VIP FNDC1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015024,Human - Motor Cortex,"KCNH8, LOC101927286, LOC101928842",KCNH8,potassium voltage-gated channel subfamily H member 8,HGNC:18864,LOC101927286,,LOC101927286,LOC101928842,,LOC101928842,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-3 VIP CHRNA2,Inh L1-3 VIP CHRNA2 primary motor cortex GABAergic interneuron (Hsap),PCL:0015025,Human - Motor Cortex,"EYA4, LOC105373642, PPP1R1C",EYA4,EYA transcriptional coactivator and phosphatase 4,HGNC:3522,LOC105373642,,LOC105373642,PPP1R1C,protein phosphatase 1 regulatory inhibitor subunit 1C,HGNC:14940,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L2 VIP SLC6A16,Inh L2 VIP SLC6A16 primary motor cortex GABAergic interneuron (Hsap),PCL:0015026,Human - Motor Cortex,"KCNT2, LOC105370456",KCNT2,potassium sodium-activated channel subfamily T member 2,HGNC:18866,LOC105370456,,LOC105370456,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1 VIP KLHDC8B,Inh L1 VIP KLHDC8B primary motor cortex GABAergic interneuron (Hsap),PCL:0015027,Human - Motor Cortex,"ITGBL1, SLITRK4",ITGBL1,integrin subunit beta like 1,HGNC:6164,SLITRK4,SLIT and NTRK like family member 4,HGNC:23502,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L3-5 VIP IGDCC3,Inh L3-5 VIP IGDCC3 primary motor cortex GABAergic interneuron (Hsap),PCL:0015028,Human - Motor Cortex,"EREG, NOX4",EREG,epiregulin,HGNC:3443,NOX4,NADPH oxidase 4,HGNC:7891,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-5 VIP SMOC1,Inh L1-5 VIP SMOC1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015029,Human - Motor Cortex,"ANGPT1, SMOC1, VIP",ANGPT1,angiopoietin 1,HGNC:484,SMOC1,SPARC related modular calcium binding 1,HGNC:20318,VIP,vasoactive intestinal peptide,HGNC:12693,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L3-5 VIP HS3ST3A1,Inh L3-5 VIP HS3ST3A1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015030,Human - Motor Cortex,"ABI3BP, IQGAP2, SLC22A3",ABI3BP,ABI family member 3 binding protein,HGNC:17265,IQGAP2,IQ motif containing GTPase activating protein 2,HGNC:6111,SLC22A3,solute carrier family 22 member 3,HGNC:10967,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L5-6 VIP COL4A3,Inh L5-6 VIP COL4A3 primary motor cortex GABAergic interneuron (Hsap),PCL:0015031,Human - Motor Cortex,"ABI3BP, KCTD12, PARD3B",ABI3BP,ABI family member 3 binding protein,HGNC:17265,KCTD12,potassium channel tetramerization domain containing 12,HGNC:14678,PARD3B,par-3 family cell polarity regulator beta,HGNC:14446,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-5 VIP CD27-AS1,Inh L1-5 VIP CD27-AS1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015032,Human - Motor Cortex,"ANKFN1, EGFEM1P, IQGAP2",ANKFN1,ankyrin repeat and fibronectin type III domain containing 1,HGNC:26766,EGFEM1P,"EGF like and EMI domain containing 1, pseudogene",HGNC:25149,IQGAP2,IQ motif containing GTPase activating protein 2,HGNC:6111,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L2-5 VIP BSPRY,Inh L2-5 VIP BSPRY primary motor cortex GABAergic interneuron (Hsap),PCL:0015033,Human - Motor Cortex,"LOC101927078, PDE3A, ST18",LOC101927078,,LOC101927078,PDE3A,phosphodiesterase 3A,HGNC:8778,ST18,ST18 C2H2C-type zinc finger transcription factor,HGNC:18695,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L2-5 VIP SOX11,Inh L2-5 VIP SOX11 primary motor cortex GABAergic interneuron (Hsap),PCL:0015034,Human - Motor Cortex,"ADAMTSL1, HTR2C, THSD7B",ADAMTSL1,ADAMTS like 1,HGNC:14632,HTR2C,5-hydroxytryptamine receptor 2C,HGNC:5295,THSD7B,thrombospondin type 1 domain containing 7B,HGNC:29348,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L3-6 VIP ZIM2-AS1,Inh L3-6 VIP ZIM2-AS1 primary motor cortex GABAergic interneuron (Hsap),PCL:0015035,Human - Motor Cortex,"CXCL14, PENK",CXCL14,C-X-C motif chemokine ligand 14,HGNC:10640,PENK,proenkephalin,HGNC:8831,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-5 VIP PHLDB3,Inh L1-5 VIP PHLDB3 primary motor cortex GABAergic interneuron (Hsap),PCL:0015036,Human - Motor Cortex,"EGF, THSD7B",EGF,epidermal growth factor,HGNC:3229,THSD7B,thrombospondin type 1 domain containing 7B,HGNC:29348,,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal cortex,frontal cortex,UBERON:0001870,Primary motor cortex,Primary motor cortex,UBERON:0001384,CGE interneuron,caudal ganglionic eminence derived interneuron,CL:4023064,,Inh L1-5 VIP LINC01013,Inh L1-5 VIP LINC01013 primary motor cortex GABAergic interneuron (Hsap),PCL:0015037,Human - Motor Cortex,"DACH2, SRGAP1, THSD7B",DACH2,dachshund family transcription factor 2,HGNC:16814,SRGAP1,SLIT-ROBO Rho GTPase activating protein 1,HGNC:17382,THSD7B,thrombospondin type 1 domain containing 7B,HGNC:29348,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",https://doi.org/10.1038/s41586-021-03465-8,,,,
