"Anatomical Structures, Cell Types and Biomarkers Table for Skeleton",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Katherine S Gustilo; Griffin Weber,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-5574-4272; 0000-0002-2597-881X,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.; FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.",,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM233.TRCP.638,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,"June 15, 2023",,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,mammillary process of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,pedicle of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,spinous process of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,superior articular facet of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,superior articular process of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,superior vertebral notch of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,transverse process of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,vertebral arch of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,vertebral body of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 4,lumbar vertebra 4,UBERON:0004620,vertebral foramen of fourth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,accessory process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,inferior articular facet of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,inferior articular process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,inferior vertebral notch of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,lamina of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,mammillary process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,pedicle of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,spinous process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,superior articular facet of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,superior articular process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,superior vertebral notch of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,transverse process of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,vertebral arch of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,vertebral body of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,lumbar vertebra,lumbar vertebra,UBERON:0002414,lumbar vertebra 5,lumbar vertebra 5,UBERON:0004621,vertebral foramen of fifth lumbar vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,alae of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,anterior sacral foramina of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,auricular surface of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,intermediate sacral crest of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,lateral sacral crest of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,linea terminalis of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,median sacral crest of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,posterior sacral foramina of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral apex of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral canal of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral cornu of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral hiatus of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral promontory of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral spine of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,sacral tuberosity of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,superior articular facet of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,superior articular process of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,sacral vertebra,sacral vertebra,UBERON:0001094,sacrum,fused sacrum,UBERON:0003690,transverse ridges of sacrum,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,thoracic vertebra,thoracic vertebra,UBERON:0002347,,,,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,thoracic vertebra,thoracic vertebra,UBERON:0002347,thoracic vertebra 1,thoracic vertebra 1,UBERON:0004626,,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,thoracic vertebra,thoracic vertebra,UBERON:0002347,thoracic vertebra 1,thoracic vertebra 1,UBERON:0004626,inferior articular facet of first thoracic vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,thoracic vertebra,thoracic vertebra,UBERON:0002347,thoracic vertebra 1,thoracic vertebra 1,UBERON:0004626,inferior articular process of first thoracic vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
skeleton,skeleton,UBERON:0004288,axial skeleton,axial skeleton plus cranial skeleton,UBERON:0005944,vertebral column,vertebral column,UBERON:0001130,thoracic vertebra,thoracic vertebra,UBERON:0002347,thoracic vertebra 1,thoracic vertebra 1,UBERON:0004626,inferior costal facet of first thoracic vertebra,,,bone cell,bone cell,CL:0001035,"Netter FH. Atlas of human anatomy, 7th ed. Elsevier. 2018.",,,FIPAT. Terminologia Anatomica. 2nd ed. FIPAT.library.dal.ca. Federative International Programme for Anatomical Terminology. 2019.,,
