"Anatomical Structures, Cell Types and Biomarkers Table for Placenta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Mana M Parast; Valentina Stanley; Scott A Lindsay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0001-5963-2246; 0000-0002-2212-7796; 0000-0002-2929-7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Louise C Laurent; Drucilla Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-2095-7534; 0000-0002-9104-6674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM887.JMLM.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,15-Jun-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/1/NOTE,AS/1/ABBR,AS/2,AS/2/LABEL,AS/2/ID,AS/2/NOTE,AS/2/ABBR,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTE,AS/3/ABBR,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTE,AS/4/ABBR,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTE,AS/5/ABBR,AS/6,AS/6/LABEL,AS/6/ID,AS/6/NOTE,AS/6/ABBR,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTE,CT/1/ABBR,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/1/NOTE,BGene/1/ABBR,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/2/NOTE,BGene/2/ABBR,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/3/NOTE,BGene/3/ABBR,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/4/NOTE,BGene/4/ABBR,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/5/NOTE,BGene/5/ABBR,BLipid/1,BLipid/1/LABEL,BLipid/1/ID,BLipid/1/NOTE,BLipid/1/ABBR,REF/1,REF/1/ID,REF/1/NOTES,REF/2,REF/2/ID,REF/2/NOTES,REF/3,REF/3/ID,REF/3/NOTES,REF/4,REF/4/ID,REF/4/NOTES,REF/5,REF/5/ID,REF/5/NOTES,REF/6,REF/6/ID,REF/6/NOTES,REF/7,REF/7/ID,REF/7/NOTES,REF/8,REF/8/ID,REF/8/NOTES,REF/9,REF/9/ID,REF/9/NOTES,REF/10,REF/10/ID,REF/10/NOTES
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,immature intermediate villus,chorionic immature intermediate villus,UBERON:8600029,,,stem villous vessel,chorionic stem villous blood vessel,UBERON:8600040,,,vascular smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,,VSMC,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/0014-4800(90)90037-e,https://doi.org/10.1016/0014-4800(90)90037-e,,https://doi.org/10.1007/s00441-003-0745-x,https://doi.org/10.1007/s00441-003-0745-x,,https://doi.org/10.1038/ng.2007.6,https://doi.org/10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,chorionic ectoderm (from chorionic plate),,,New term pending,,cytotrophoblast,mononuclear cytotrophoblast cell,CL:0000523,,CTB,EGFR,epidermal growth factor receptor,HGNC:3236,,,TP63,tumor protein p63,HGNC:15979,,,KRT7,keratin 7,HGNC:6445,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/S0143-4004(05)80438-2,https://doi.org/10.1016/S0143-4004(05)80438-2,,https://doi.org/10.1016/j.ajpath.2014.08.006,https://doi.org/10.1016/j.ajpath.2014.08.006,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,chorionic ectoderm (from chorionic plate),,,New term pending,,syncytiotrophoblast,syncytiotrophoblast cell,CL:0000525,,STB,CGB3,chorionic gonadotropin subunit beta 3,HGNC:1886,,,CSH1,chorionic somatomammotropin hormone 1,HGNC:2440,,,PSG4,pregnancy specific beta-1-glycoprotein 4,HGNC:9521,,,KRT7,keratin 7,HGNC:6445,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,,,,,,https://doi.org/10.1146/annurev.bi.50.070181.002341,https://doi.org/10.1146/annurev.bi.50.070181.002341,,https://doi.org/10.1056/NEJM197007232830408,https://doi.org/10.1056/NEJM197007232830408,,https://doi.org/10.1007/BF01628222,https://doi.org/10.1007/BF01628222,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,https://doi.org/10.1016/S0143-4004(05)80438-2,https://doi.org/10.1016/S0143-4004(05)80438-2,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,chorionic ectoderm (from chorionic plate),,,New term pending,,extravillous trophoblast,extravillous trophoblast,CL:0008036,,EVT,HLA-G,"major histocompatibility complex, class I, G",HGNC:4964,,,KRT7,keratin 7,HGNC:6445,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,PLAC8,placenta associated 8,HGNC:19254,,,,,,,,,,,,,https://doi.org/10.1016/0198-8859(93)90138-Q,https://doi.org/10.1016/0198-8859(93)90138-Q,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,PMID:8804361,PMID:8804361,,https://doi.org/10.1155/2021/6662201,https://doi.org/10.1155/2021/6662201,,https://doi.org/10.1093/humrep/dem265,https://doi.org/10.1093/humrep/dem265,,https://doi.org/10.1242/dev.148932,https://doi.org/10.1242/dev.148932,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,villous mesenchyme,chorionic villous mesenchyme,UBERON:8600039,,,Hofbauer cell,Hofbauer cell,CL:3000001,,HC,CD163,CD163 molecule,HGNC:1631,,,FCGR1A,Fc gamma receptor Ia,HGNC:3613,,,CD68,CD68 molecule,HGNC:1693,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/j.placenta.2007.11.003,https://doi.org/10.1016/j.placenta.2007.11.003,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,PMID:8014121,PMID:8014121,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,villous mesenchyme,chorionic villous mesenchyme,UBERON:8600039,,,placental stromal cell,fibroblast of villous mesenchyme,CL:0002558,,PSC,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,NT5E,5'-nucleotidase ecto,HGNC:8021,,,,,,,,,,,,,https://doi.org/10.3390/cells1041061,https://doi.org/10.3390/cells1041061,,https://doi.org/10.1016/j.jcyt.2017.03.001,https://doi.org/10.1016/j.jcyt.2017.03.001,,https://doi.org/10.1186/s13287-017-0757-1,https://doi.org/10.1186/s13287-017-0757-1,,https://doi.org/10.1095/biolreprod51.4.739,https://doi.org/10.1095/biolreprod51.4.739,,https://doi.org/10.1095/biolreprod.108.075226,https://doi.org/10.1095/biolreprod.108.075226,,https://doi.org/10.1182/blood.V74.2.751.751,https://doi.org/10.1182/blood.V74.2.751.751,,https://doi.org/10.5966/sctm.2015-0022,https://doi.org/10.5966/sctm.2015-0022,,https://doi.org/10.3346/jkms.2012.27.8.857,https://doi.org/10.3346/jkms.2012.27.8.857,,https://doi.org/10.1093/humrep/den051,https://doi.org/10.1093/humrep/den051,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,villous capillary,chorionic terminal villous capillary,UBERON:8600041,,,placental microvascular endothelial cell,placental villus capillary endothelial cell,CL:2000062,,MVEC,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,VWF,von Willebrand factor,HGNC:12726,,,ESR2,estrogen receptor 2,HGNC:3468,,,RARA,retinoic acid receptor alpha,HGNC:9864,,,RXRA,retinoid X receptor alpha,HGNC:10477,,,,,,,,PMID:8804361,PMID:8804361,,https://doi.org/10.1155/2021/6662201,https://doi.org/10.1155/2021/6662201,,https://doi.org/10.1093/humrep/dem265,https://doi.org/10.1093/humrep/dem265,,https://doi.org/10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,https://doi.org/10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,,https://doi.org/10.1093/oxfordjournals.humrep.a136040,https://doi.org/10.1093/oxfordjournals.humrep.a136040,,https://doi.org/10.1016/j.ajog.2009.01.025,https://doi.org/10.1016/j.ajog.2009.01.025,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,mature intermediate villus,chorionic mature intermediate villus,UBERON:8600031,,,villous capillary,chorionic terminal villous capillary,UBERON:8600041,,,pericyte,pericyte,CL:0000669,,,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,PDGFRB,platelet derived growth factor receptor beta,HGNC:8804,,,CSPG4,chondroitin sulfate proteoglycan 4,HGNC:2466,,,,,,,,,,,,,https://doi.org/10.1016/0014-4800(90)90037-e,https://doi.org/10.1016/0014-4800(90)90037-e,,https://doi.org/10.1007/s00441-003-0745-x,https://doi.org/10.1007/s00441-003-0745-x,,https://doi.org/10.1038/ng.2007.6,https://doi.org/10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,chorionic ectoderm (from chorionic plate),,,New term pending,,cytotrophoblast,mononuclear cytotrophoblast cell,CL:0000523,,CTB,EGFR,epidermal growth factor receptor,HGNC:3236,,,TP63,tumor protein p63,HGNC:15979,,,KRT7,keratin 7,HGNC:6445,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/S0143-4004(05)80438-2,https://doi.org/10.1016/S0143-4004(05)80438-2,,https://doi.org/10.1016/j.ajpath.2014.08.006,https://doi.org/10.1016/j.ajpath.2014.08.006,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,chorionic ectoderm (from chorionic plate),,,New term pending,,syncytiotrophoblast,syncytiotrophoblast cell,CL:0000525,,STB,CGB3,chorionic gonadotropin subunit beta 3,HGNC:1886,,,CSH1,chorionic somatomammotropin hormone 1,HGNC:2440,,,PSG4,pregnancy specific beta-1-glycoprotein 4,HGNC:9521,,,KRT7,keratin 7,HGNC:6445,,,EGFR,epidermal growth factor receptor,HGNC:3236,,,,,,,,https://doi.org/10.1146/annurev.bi.50.070181.002341,https://doi.org/10.1146/annurev.bi.50.070181.002341,,https://doi.org/10.1056/NEJM197007232830408,https://doi.org/10.1056/NEJM197007232830408,,https://doi.org/10.1007/BF01628222,https://doi.org/10.1007/BF01628222,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,https://doi.org/10.1016/S0143-4004(05)80438-2,https://doi.org/10.1016/S0143-4004(05)80438-2,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,chorionic ectoderm (from chorionic plate),,,New term pending,,extravillous trophoblast,extravillous trophoblast,CL:0008036,,EVT,HLA-G,"major histocompatibility complex, class I, G",HGNC:4964,,,KRT7,keratin 7,HGNC:6445,,,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,PLAC8,placenta associated 8,HGNC:19254,,,,,,,,,,,,,https://doi.org/10.1016/0198-8859(93)90138-Q,https://doi.org/10.1016/0198-8859(93)90138-Q,,https://doi.org/10.1016/j.jim.2003.03.001,https://doi.org/10.1016/j.jim.2003.03.001,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1095/biolreprod.106.055244,https://doi.org/10.1095/biolreprod.106.055244,,PMID:8804361,PMID:8804361,,https://doi.org/10.1155/2021/6662201,https://doi.org/10.1155/2021/6662201,,https://doi.org/10.1093/humrep/dem265,https://doi.org/10.1093/humrep/dem265,,https://doi.org/10.1242/dev.148932,https://doi.org/10.1242/dev.148932,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,villous mesenchyme,chorionic villous mesenchyme,UBERON:8600039,,,Hofbauer cell,Hofbauer cell,CL:3000001,,HC,CD163,CD163 molecule,HGNC:1631,,,FCGR1A,Fc gamma receptor Ia,HGNC:3613,,,CD68,CD68 molecule,HGNC:1693,,,,,,,,,,,,,,,,,,https://doi.org/10.1016/j.placenta.2007.11.003,https://doi.org/10.1016/j.placenta.2007.11.003,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,PMID:8014121,PMID:8014121,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,villous mesenchyme,chorionic villous mesenchyme,UBERON:8600039,,,placental stromal cell,fibroblast of villous mesenchyme,CL:0002558,,PSC,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,NT5E,5'-nucleotidase ecto,HGNC:8021,,,,,,,,,,,,,https://doi.org/10.3390/cells1041061,https://doi.org/10.3390/cells1041061,,https://doi.org/10.1016/j.jcyt.2017.03.001,https://doi.org/10.1016/j.jcyt.2017.03.001,,https://doi.org/10.1186/s13287-017-0757-1,https://doi.org/10.1186/s13287-017-0757-1,,https://doi.org/10.1095/biolreprod51.4.739,https://doi.org/10.1095/biolreprod51.4.739,,https://doi.org/10.1095/biolreprod.108.075226,https://doi.org/10.1095/biolreprod.108.075226,,https://doi.org/10.1182/blood.V74.2.751.751,https://doi.org/10.1182/blood.V74.2.751.751,,https://doi.org/10.5966/sctm.2015-0022,https://doi.org/10.5966/sctm.2015-0022,,https://doi.org/10.3346/jkms.2012.27.8.857,https://doi.org/10.3346/jkms.2012.27.8.857,,https://doi.org/10.1093/humrep/den051,https://doi.org/10.1093/humrep/den051,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,villous capillary,chorionic terminal villous capillary,UBERON:8600041,,,placental microvascular endothelial cell,placental villus capillary endothelial cell,CL:2000062,,MVEC,MCAM,melanoma cell adhesion molecule,HGNC:6934,,,VWF,von Willebrand factor,HGNC:12726,,,ESR2,estrogen receptor 2,HGNC:3468,,,RARA,retinoic acid receptor alpha,HGNC:9864,,,RXRA,retinoid X receptor alpha,HGNC:10477,,,,,,,,PMID:8804361,PMID:8804361,,https://doi.org/10.1155/2021/6662201,https://doi.org/10.1155/2021/6662201,,https://doi.org/10.1093/humrep/dem265,https://doi.org/10.1093/humrep/dem265,,https://doi.org/10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,https://doi.org/10.1290/1071-2690(2001)037<0408:IOECFH>2.0.CO;2,,https://doi.org/10.1093/oxfordjournals.humrep.a136040,https://doi.org/10.1093/oxfordjournals.humrep.a136040,,https://doi.org/10.1016/j.ajog.2009.01.025,https://doi.org/10.1016/j.ajog.2009.01.025,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,chorionic plate,chorionic plate,UBERON:0004027,,,chorionic villous tree,chorionic villous tree,UBERON:8600026,,,terminal villus,chorionic terminal villus,UBERON:8600030,,,villous capillary,chorionic terminal villous capillary,UBERON:8600041,,,pericyte,pericyte,CL:0000669,,,DES,desmin,HGNC:2770,,,ACTA2,"actin alpha 2, smooth muscle",HGNC:130,,,PDGFRB,platelet derived growth factor receptor beta,HGNC:8804,,,CSPG4,chondroitin sulfate proteoglycan 4,HGNC:2466,,,,,,,,,,,,,https://doi.org/10.1016/0014-4800(90)90037-e,https://doi.org/10.1016/0014-4800(90)90037-e,,https://doi.org/10.1007/s00441-003-0745-x,https://doi.org/10.1007/s00441-003-0745-x,,https://doi.org/10.1038/ng.2007.6,https://doi.org/10.1038/ng.2007.6,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial gland,endometrial gland,UBERON:0002451,,,endometrial epithelial cell,epithelial cell of endometrial gland,CL:0009084,,EEC,KRT18,keratin 18,HGNC:6430,,,KRT19,keratin 19,HGNC:6436,,,EPCAM,epithelial cell adhesion molecule,HGNC:11529,,,FUT4,fucosyltransferase 4,HGNC:4015,,,,,,,,,,,,,https://doi.org/10.1177/1933719118756745,https://doi.org/10.1177/1933719118756745,,https://doi.org/10.1186/s13287-018-0962-6,https://doi.org/10.1186/s13287-018-0962-6,,https://doi.org/10.1093/humrep/det285,https://doi.org/10.1093/humrep/det285,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,endometrial stromal cell,stromal cell of endometrium,CL:0002255,,EnSC,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,THY1,Thy-1 cell surface antigen,HGNC:11801,,,ENG,endoglin,HGNC:3349,,,MME,membrane metalloendopeptidase,HGNC:7154,,,ANPEP,"alanyl aminopeptidase, membrane",HGNC:500,,,,,,,,https://doi.org/10.3390/cells1041061,https://doi.org/10.3390/cells1041061,,https://doi.org/10.1016/j.jcyt.2017.03.001,https://doi.org/10.1016/j.jcyt.2017.03.001,,https://doi.org/10.1186/s13287-017-0757-1,https://doi.org/10.1186/s13287-017-0757-1,,https://doi.org/10.1095/biolreprod51.4.739,https://doi.org/10.1095/biolreprod51.4.739,,https://doi.org/10.1095/biolreprod.108.075226,https://doi.org/10.1095/biolreprod.108.075226,,https://doi.org/10.1182/blood.V74.2.751.751,https://doi.org/10.1182/blood.V74.2.751.751,,https://doi.org/10.5966/sctm.2015-0022,https://doi.org/10.5966/sctm.2015-0022,,https://doi.org/10.3346/jkms.2012.27.8.857,https://doi.org/10.3346/jkms.2012.27.8.857,,https://doi.org/10.1093/humrep/den051,https://doi.org/10.1093/humrep/den051,,https://doi.org/10.1016/s1472-6483(10)61745-2,https://doi.org/10.1016/s1472-6483(10)61745-2,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,uterine NK cell,"decidual natural killer cell, human",CL:0002343,,uNK,NCAM1,neural cell adhesion molecule 1,HGNC:7656,,,,,,,,,,,,,,,,,,,,,,,,,,,,PMID:1697563,PMID:1697563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,uterine macrophage,uterine resident macrophage,CL:4033064,,uMP,CD68,CD68 molecule,HGNC:1693,,,ITGAX,integrin subunit alpha X,HGNC:6152,,,CD209,CD209 molecule,HGNC:1641,,,MRC1,mannose receptor C-type 1,HGNC:7228,,,,,,,,,,,,,https://doi.org/10.1053/plac.2000.0559,https://doi.org/10.1053/plac.2000.0559,,https://doi.org/10.1038/s41423-018-0008-0,https://doi.org/10.1038/s41423-018-0008-0,,https://doi.org/10.1371/journal.pone.0002078,https://doi.org/10.1371/journal.pone.0002078,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,regulatory T cell,regulatory T cell,CL:0000815,,Treg,FOXP3,forkhead box P3,HGNC:6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1038/ni904,https://doi.org/10.1038/ni904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,cytotoxic T cell,cytotoxic T cell,CL:0000910,,Tcell,CD8A,CD8 subunit alpha,HGNC:1706,,,CD28,CD28 molecule,HGNC:1653,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.4049/jimmunol.146.6.1783,https://doi.org/10.4049/jimmunol.146.6.1783,,https://doi.org/10.1182/blood.V86.9.3479.bloodjournal8693479,https://doi.org/10.1182/blood.V86.9.3479.bloodjournal8693479,,,,,,,,,,,,,,,,,,,,,,,,,
placenta,placenta,UBERON:0001987,,,placental disc,placental disc,UBERON:8600038,,,basal plate,placental basal plate,UBERON:8600019,,,septum,placental septum,UBERON:8600020,,,endometrium,endometrium,UBERON:0001295,,,endometrial stroma,endometrial stroma,UBERON:0002337,,,B cell,B cell,CL:0000236,,Bcell,CD44,CD44 molecule (Indian blood group),HGNC:1681,,,SDC1,syndecan 1,HGNC:10658,,,HLA-DRA,"major histocompatibility complex, class II, DR alpha",HGNC:4947,It appears that the well-recognized B-cell marker CD78/CDw78 is an antigen that is expressed as part of the MHC class II molecule,,,,,,,,,,,,,,,,,https://doi.org/10.3390/cells1041061,https://doi.org/10.3390/cells1041061,,https://doi.org/10.1016/j.jcyt.2017.03.001,https://doi.org/10.1016/j.jcyt.2017.03.001,,https://doi.org/10.1186/s13287-017-0757-1,https://doi.org/10.1186/s13287-017-0757-1,,https://doi.org/10.1095/biolreprod51.4.739,https://doi.org/10.1095/biolreprod51.4.739,,https://doi.org/10.1095/biolreprod.108.075226,https://doi.org/10.1095/biolreprod.108.075226,,https://doi.org/10.1182/blood.V74.2.751.751,https://doi.org/10.1182/blood.V74.2.751.751,,https://doi.org/10.1091/mbc.1.1.27,https://doi.org/10.1091/mbc.1.1.27,,https://doi.org/10.1093/intimm/7.7.1087,https://doi.org/10.1093/intimm/7.7.1087,,,,,,,
